1531,Patient Freedom Act of 2015,2015-06-09,2015-06-09,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S3928-3930)
1532,Affordability Is Access Act,2015-06-09,2015-06-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1533,Water Supply Permitting Coordination Act,2015-06-09,2015-06-18,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 114-399.
1534,Treto Garza South Texas Veterans Inpatient Care Act of 2015,2015-06-09,2015-06-09,Read twice and referred to the Committee on Veterans' Affairs. (text of measure as introduced: CR S3931-3932)
1535,Safety Through Informed Consumers Act of 2015,2015-06-10,2015-06-12,"Referred to the Subcommittee on Commerce, Manufacturing, and Trade."
1536,Small Business Regulatory Flexibility Improvements Act of 2015,2015-06-10,2016-04-27,Committee on Small Business and Entrepreneurship. Hearings held. Hearings printed: S.Hrg. 114-637.
1537,Border Health Security Act of 2015,2015-06-10,2015-06-10,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1538,Fair Elections Now Act,2015-06-10,2015-06-10,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S4098-4099; text of measure as introduced: CR S4025-4031)
1539,Stop Child Summer Hunger Act of 2015,2015-06-10,2015-06-10,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
154,Mineral Materials Contracts Termination Act,2015-01-13,2015-01-13,Read twice and referred to the Committee on Energy and Natural Resources.
1540,Robocall and Call Spoofing Enforcement Improvements Act of 2015,2015-06-10,2015-06-10,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1541,Transportation Empowerment Act,2015-06-10,2015-06-10,Read twice and referred to the Committee on Finance.
1542,Manufacturing Skills Act of 2015,2015-06-10,2016-09-30,Referred to the Subcommittee on Research and Technology.
1543,Cuba Trade Act of 2015,2015-06-10,2015-02-12,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (Sponsor introductory remarks on measure: CR S986-987)"
1544,Jurassic Pork Act,2015-06-10,2015-06-10,Read twice and referred to the Committee on Appropriations.
1545,A bill to require a quarterly report by the Federal Communications Commission on the Lifeline program funded by the Universal Service Fund.,2015-06-10,2015-06-10,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1546,Ensuring Small Businesses Can Export Act of 2015,2015-06-10,2015-06-10,Read twice and referred to the Committee on Small Business and Entrepreneurship.
1547,Partner with Korea Act,2015-06-10,2015-06-10,Read twice and referred to the Committee on the Judiciary.
1548,American Opportunity Carbon Fee Act of 2015,2015-06-10,2015-06-10,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S4031-4033)
1549,Care Planning Act of 2015,2015-06-10,2015-06-10,Read twice and referred to the Committee on Finance.
155,Fair Tax Act of 2015,2015-01-13,2015-01-13,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S552-553)
1550,Program Management Improvement Accountability Act,2015-06-10,2015-11-19,Amendment SA 2873 agreed to in Senate by Unanimous Consent.
1551,DOTCOM Act of 2015,2015-06-11,2016-07-14,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1552,Clean Water for Rural Communities Act,2015-06-11,2015-06-18,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 114-399.
1553,Pain-Capable Unborn Child Protection Act,2015-06-11,2015-09-22,Motion to proceed to consideration of measure withdrawn in Senate. (consideration: CR S6868)
1554,FRESHER Act of 2015,2015-06-11,2015-06-11,Read twice and referred to the Committee on Environment and Public Works.
1555,Filipino Veterans of World War II Congressional Gold Medal Act of 2015,2015-06-11,2016-12-14,Became Public Law No: 114-265.
1556,Adjunct Faculty Loan Fairness Act of 2015,2015-06-11,2015-06-11,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4106-4107; text of measure as introduced: CR S4107)"
1557,Servicemember Student Loan Affordability Act of 2015,2015-06-11,2015-06-11,Read twice and referred to the Committee on Veterans' Affairs. (text of measure as introduced: CR S4107-4108)
1558,"Department of Defense Appropriations Act, 2016",2015-06-11,2015-11-05,Motion to proceed to consideration of measure withdrawn in Senate. (consideration: CR S7779)
1559,Pet and Women Safety Act of 2015,2015-06-11,2015-03-31,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
156,Energy Consumers Relief Act of 2015,2015-01-13,2015-01-13,Read twice and referred to the Committee on Environment and Public Works.
1560,A bill to amend the Commodity Exchange Act to provide end-users with a reasonable amount of time to meet their margin requirements and to repeal certain indemnification requirements for regulatory authorities to obtain access to swap data required to be provided by swaps entities.,2015-06-11,2015-01-16,"Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1561,Captive Insurers Clarification Act,2015-06-11,2015-06-11,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1562,Craft Beverage Modernization and Tax Reform Act of 2015,2015-06-11,2015-05-05,Referred to the House Committee on Ways and Means.
1563,Do Not Track Kids Act of 2015,2015-06-11,2015-06-12,"Referred to the Subcommittee on Commerce, Manufacturing, and Trade."
1564,Guaranteed Paid Vacation Act,2015-06-11,2015-06-11,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4108-4109)"
1565,Military Consumer Protection Act,2015-06-11,2015-06-11,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1566,Cancer Drug Coverage Parity Act of 2015,2015-06-11,2015-06-12,Referred to the Subcommittee on Health.
1567,"A bill to amend title 10, United States Code, to provide for a review of the characterization or terms of discharge from the Armed Forces of individuals with mental health disorders alleged to affect terms of discharge.",2015-06-11,2015-06-11,Read twice and referred to the Committee on Armed Services.
1568,"A bill to extend the authorization to carry out the replacement of the existing medical center of the Department of Veterans Affairs in Denver, Colorado, to authorize transfers of amounts to carry out the replacement of such medical center, and for other purposes.",2015-06-11,2015-06-15,Became Public Law No: 114-25.
1569,A bill to require a review of the adequacy of existing procedures to ensure at least one employee of the personal office of each Senator serving on a committee that requires access to top secret and sensitive compartmented information may obtain the security clearances necessary for the employee to have access to such information.,2015-06-11,2015-06-11,Read twice and referred to the Committee on Rules and Administration.
157,No Obamacare Mandate Act,2015-01-13,2015-01-13,Read twice and referred to the Committee on Finance.
1570,American Export Promotion Act of 2015,2015-06-11,2015-08-20,"Referred to the Subcommittee on Terrorism, Nonproliferation, and Trade."
1571,Read the Bills Act,2015-06-15,2015-06-15,Read twice and referred to the Committee on Rules and Administration.
1572,One Subject at a Time Act,2015-06-15,2015-06-15,Read twice and referred to the Committee on Rules and Administration.
1573,"S. 1573, Weather Alerts for a Ready Nation Act of 2015",2015-06-15,2015-10-19,Placed on Senate Legislative Calendar under General Orders. Calendar No. 268.
1574,CARE Act,2015-06-15,2015-06-15,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1575,Write the Laws Act,2015-06-15,2015-06-15,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
1576,Representative Payee Fraud Prevention Act of 2015,2015-06-15,2016-12-30,"Placed on the Union Calendar, Calendar No. 707."
1577,East Rosebud Wild and Scenic Rivers Act,2015-06-15,2016-08-30,Placed on Senate Legislative Calendar under General Orders. Calendar No. 581.
1578,Taxpayer Bill of Rights Enhancement Act of 2015,2015-06-16,2015-06-16,Read twice and referred to the Committee on Finance.
1579,NATIVE Act,2015-06-16,2016-04-25,Amendment SA 3874 agreed to in Senate by Unanimous Consent.
158,Employee Health Care Protection Act of 2015,2015-01-13,2015-01-13,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1580,"S. 1580, Competitive Service Act of 2015",2015-06-16,2016-03-18,Became Public Law No: 114-137.
1581,Clean Vehicle Corridors Act,2015-06-16,2015-06-16,Read twice and referred to the Committee on Environment and Public Works.
1582,Preserving American Homeownership Act of 2015,2015-06-16,2015-09-16,Referred to the House Committee on Financial Services.
1583,"S. 1583, a bill to authorize the expansion of an existing hydroelectric project",2015-06-16,2015-12-11,"Referred to the Subcommittee on Water, Power and Oceans."
1584,Renewable Fuel Standard Repeal Act,2015-06-16,2015-06-16,Read twice and referred to the Committee on Environment and Public Works.
1585,"A bill to authorize the Federal Energy Regulatory Commission to issue an order continuing a stay of a hydroelectric license for the Mahoney Lake hydroelectric project in the State of Alaska, and for other purposes.",2015-06-16,2015-12-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 335.
1586,Great Lakes Water Protection Act,2015-06-16,2015-06-16,Read twice and referred to the Committee on Environment and Public Works.
1587,Authority for the Use of Military Force Against the Islamic State of Iraq and the Levant Act,2015-06-16,2015-12-10,Referred to the House Committee on Foreign Affairs.
1588,Mental Health in Schools Act of 2015,2015-06-16,2015-06-16,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1589,BRIDGE Act,2015-06-16,2015-06-16,Read twice and referred to the Committee on Finance.
159,A bill to improve the operation of the Department of Homeland Security's Unmanned Aircraft System Program.,2015-01-13,2015-01-13,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
1590,Pregnancy Discrimination Amendment Act,2015-06-17,2015-06-17,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1591,Land Management Workforce Flexibility Act of 2015,2015-06-17,2015-06-17,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
1592,A bill to clarify the description of certain Federal land under the Northern Arizona Land Exchange and Verde River Basin Partnership Act of 2005 to include additional land in the Kaibab National Forest.,2015-06-17,2015-12-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 331.
1593,Immigration Slush Fund Elimination Act of 2015,2015-06-17,2015-06-17,Read twice and referred to the Committee on the Judiciary.
1594,Arm All Pilots Act of 2015,2015-06-17,2016-01-05,Referred to the Subcommittee on Transportation Security.
1595,Protecting Individuals From Mass Aerial Surveillance Act of 2015,2015-06-17,2015-06-17,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S4251-4252)
1596,"A bill to designate the facility of the United States Postal Service located at 2082 Stringtown Road in Grove City, Ohio, as the ""Specialist Joseph W. Riley Post Office Building"".",2015-06-17,2016-03-09,Became Public Law No: 114-134.
1597,Patient-Focused Impact Assessment Act of 2016,2015-06-17,2016-04-05,Placed on Senate Legislative Calendar under General Orders. Calendar No. 413.
